1373724159,91,2,中春別農協,H28.3.19,2.5,2415,,H30.2.26,H30.4.29,H30.9.20,144,H30.4.17,H29.7.8,7.8,3.8,12.8,225,117,45,10.5,7.7,62,54,136,423.3
1373724159,91,2,中春別農協,H28.3.19,2.6,2415,,H30.2.26,H30.4.29,H30.10.18,172,H30.4.17,H29.7.8,7.7,3.8,14.7,294,111,40,10.2,7.3,61,42,,
1384822240,177,2,釧路市場,H27.12.12,2.9,2224,,H30.4.13,H30.5.9,H30.10.18,162,H30.5.17,H29.8.7,7.5,3.5,9.8,301,88,41,10.6,4.9,65,37,,
1394819674,50,2,釧路市場,H28.5.20,2,1967,,H30.2.22,H30.4.21,H30.5.17,26,H30.4.30,H29.7.21,7.5,3.8,11.3,191,90,32,10.3,7.2,38,120,531,0
1394819674,50,2,釧路市場,H28.5.20,2.2,1967,,H30.2.22,H30.4.21,H30.7.19,89,H30.4.30,H29.7.21,7.3,3.9,15.8,284,119,45,11.6,6.4,49,158,216,598.3
1394819674,50,2,釧路市場,H28.5.20,2.2,1967,,H30.2.22,H30.4.21,H30.8.16,117,H30.4.30,H29.7.21,7.6,3.5,9.2,309,113,46,11.8,5.3,61,105,165,452.2
1394819711,110,2,釧路市場,H28.6.1,2.1,1971,,H30.3.16,H30.4.27,H30.7.19,83,H30.5.15,H29.8.5,7.6,3.5,14.8,234,85,31,11,5.7,69,126,154,543.1
1401416254,67,2,道東あさひ西春別支所,2016/05/27,1.8,1625,A,H30.2.26,H30.4.23,H30.3.26,-28,H30.5.1,H29.7.22,6.3,3.5,11.1,68,56,13,10.2,6.1,71,104,95.1,455.2
1401416254,67,2,道東あさひ西春別支所,H28.5.27,2.1,1625,,H30.2.26,H30.4.23,H30.7.19,87,H30.5.1,H29.7.22,7.1,3.6,13.6,229,89,35,10.3,7.1,59,154,137,513.5
1401416254,67,2,道東あさひ西春別支所,H28.5.27,2.2,1625,,H30.2.26,H30.4.23,H30.8.16,115,H30.5.1,H29.7.22,7.1,3.4,11.6,236,91,33,10.3,6.8,63,111,135,536.7
1401416254,67,2,道東あさひ西春別支所,H28.5.27,2.4,1625,,H30.2.26,2018/04/23,H30.10.18,178,H30.5.1,H29.7.22,7.3,3.8,12.7,301,85,39,10.9,6.7,65,53,,
1419604346,98,2,釧路市場,H28.5.3,2.2,434,,H30.3.16,H30.5.5,H30.7.19,75,H30.5.17,H29.8.7,6.9,3.5,10.1,305,67,21,10.5,6.3,57,164,210,365.2
1419604346,98,2,釧路市場,H28.5.3,2.3,434,,H30.3.16,H30.5.5,H30.8.16,103,H30.5.17,H29.8.7,8.1,3.5,12.6,373,72,27,10.2,6.2,65,96,294,417
1433545564,39,2,根室市場,H28.7.4,1.9,4556,,H30.2.21,H30.5.1,H30.5.17,16,H30.4.28,H29.7.19,8.3,3.3,6,129,66,32,10.2,5.1,62,147,504,602.3
1436725420,79,2,中春別農協,2016/05/06,1.9,2542,A,H30.2.26,H30.4.30,H30.3.26,-35,H30.5.2,H29.7.23,6.4,3.5,12.9,66,54,22,10.5,7.4,68,127,122.5,446.8
1436725420,79,2,中春別農協,H28.5.6,2,2542,,H30.2.26,H30.4.30,H30.5.17,17,H30.5.2,H29.7.23,6.9,3.3,8.5,112,99,31,9.9,4.6,59,125,359,663.8
1436725420,79,2,中春別農協,H28.5.6,2.2,2542,,H30.2.26,H30.4.30,H30.7.19,80,H30.5.2,H29.7.23,7.1,3.6,17.9,208,97,41,10.4,6,61,145,366,417.9
1436725420,79,2,中春別農協,H28.5.6,2.3,2542,,H30.2.26,H30.4.30,H30.8.16,108,H30.5.2,H29.7.23,7.2,3.6,10.1,230,102,43,10.4,7.2,59,127,148,442.3
1436725420,79,2,中春別農協,H28.5.6,2.4,2542,,H30.2.26,H30.4.30,H30.9.20,143,H30.5.2,H29.7.23,7.6,3.5,11.8,220,81,51,9.7,5.1,65,70,138,323.3
1436725420,79,2,中春別農協,H28.5.6,2.5,2542,,H30.2.26,H30.4.30,H30.10.18,171,H30.5.2,H29.7.23,7.8,3.6,9.5,278,82,46,9.5,6.2,60,57,,
1437612545,46,2,根室市場,2016/03/02,2.1,1254,A,H30.2.21,H30.4.26,H30.3.26,-31,H30.4.30,H29.7.21,6.4,3.3,10.1,67,105,16,10.1,4.5,72,130,158.4,406.1
1437612545,46,2,根室市場,H28.3.2,2.4,1254,,H30.2.21,H30.4.26,H30.7.19,84,H30.4.30,H29.7.21,7.2,3.5,14.4,202,83,48,11.1,5,55,185,280,508.9
1437612545,46,2,根室市場,H28.3.2,2.5,1254,,H30.2.21,H30.4.26,H30.8.16,112,H30.4.30,H29.7.21,7.8,3.4,11.2,230,81,35,10.4,5.1,58,146,138,601.2
1437612545,46,2,根室市場,H28.3.2,2.6,1254,,H30.2.21,H30.4.25,H30.10.18,176,H30.4.30,H29.7.21,8.1,3.8,10.8,323,92,37,11.4,4.4,68,38,,
1449313898,112,2,釧路市場,H28.5.28,2.2,1389,,H30.3.16,H30.5.11,H30.8.16,97,H30.5.20,H29.8.10,7.5,3.3,10.5,227,90,43,10.3,5.1,62,128,164,244.5
1458511810,64,2,標津町農協,2016/05/20,1.8,1181,A,H30.2.26,H30.5.12,H30.3.26,-47,H30.4.4,H29.6.25,6.1,3.8,11.1,48,58,21,10,6.6,73,119,141.2,413.9
1458511810,64,2,標津町農協,H28.5.20,2.2,1181,,H30.2.26,H30.5.12,H30.7.19,68,H30.4.4,H29.6.25,7.6,3.5,14,181,63,43,10.1,7.1,58,135,244,397.6
1458511810,64,2,標津町農協,H28.5.20,2.4,1181,,H30.2.26,H30.5.12,H30.10.18,159,H30.4.4,H29.6.25,7.8,3.9,14.6,237,80,52,10.6,4.6,64,46,,
1465611121,41,2,根室市場,2015/12/07,2.3,1112,A,H30.2.21,H30.4.21,H30.3.26,-26,H30.4.30,H29.7.21,6.2,3.5,12.5,83,65,16,10.8,5.9,69,111,196.7,383.1
1465611121,41,2,根室市場,H28.6.1,2,1112,,H30.2.21,H30.4.21,H30.5.17,26,H30.4.30,H29.7.21,6.9,3.4,8.2,216,80,29,10.3,5.6,52,133,516,821.9
1465611121,41,2,根室市場,H28.6.1,2.1,1112,,H30.2.21,H30.4.21,H30.7.19,89,H30.4.30,H29.7.21,7.6,3.6,19.6,319,101,40,11.5,6.9,55,144,171,522.2
1465611121,41,2,根室市場,H28.6.1,2.4,1112,,H30.2.21,H30.4.21,H30.10.18,180,H30.4.30,H29.7.21,7.7,3.7,11.4,450,101,49,10.9,4.6,62,50,,
1476022893,115,2,釧路市場,H28.8.13,1.8,2289,,H30.3.16,H30.5.8,H30.5.17,9,H30.5.16,H29.8.6,7.6,3.3,7.5,122,92,45,10.3,5.2,64,175,940,539
1476022893,115,2,釧路市場,H28.8.13,2,2289,,H30.3.16,H30.5.8,H30.8.16,100,H30.5.16,H29.8.6,8,3.2,9.8,220,89,37,10.4,6.4,67,100,130,389.5
1476022893,115,2,釧路市場,H28.8.13,2.1,2289,,H30.3.16,H30.5.8,H30.9.20,135,H30.5.16,H29.8.6,8.7,3.4,11.5,295,86,47,10.5,7.8,65,66,116,488.5
1476022893,115,2,釧路市場,H28.8.13,2.2,2289,,H30.3.16,H30.5.8,H30.10.18,163,H30.5.16,H29.8.6,8.3,3.4,10.4,329,83,46,9.6,5.4,62,57,,
1477034833,47,2,根室市場,2016/08/02,1.6,3483,A,H30.2.21,H30.4.26,H30.3.26,-31,H30.4.30,H29.7.21,7,3.6,10.9,70,62,21,10.4,6.5,60,124,84.7,568.5
1477034833,47,2,根室市場,H27.12.7,2.4,3483,,H30.2.21,H30.4.26,H30.5.17,21,H30.4.30,H29.7.21,8,3.6,10.1,163,78,24,10.5,5.8,56,159,371,495.7
1477034833,47,2,根室市場,H27.12.7,2.6,3483,,H30.2.21,H30.4.26,H30.7.19,84,H30.4.30,H29.7.21,8.5,3.9,17,271,78,33,11.1,4.8,62,161,307,387.2
1477034833,47,2,根室市場,H27.12.7,2.9,3483,,H30.2.21,H30.4.25,H30.10.18,176,H30.4.30,H29.7.21,8.7,4,13,408,81,35,10.6,5.4,63,49,,
1479310409,102,2,釧路市場,H28.5.7,2,1040,,H30.3.16,H30.5.5,H30.5.17,12,H30.5.5,H29.7.26,7.1,3.6,9.9,124,79,25,10.5,6.3,63,153,888,546.4
1494659514,34,2,根室市場,2016/04/07,2,5951,A,H30.2.21,H30.4.26,H30.3.26,-31,H30.4.26,H29.7.17,6.5,3.5,9.5,76,52,19,10.5,7.1,73,124,137.5,549.9
1494659514,34,2,根室市場,H28.5.21,2,5951,,H30.2.21,H30.4.26,H30.5.17,21,H30.4.26,H29.7.17,7,3.7,6.7,158,70,26,10.6,5.4,52,115,1108,942.5
1494659514,34,2,根室市場,H28.5.21,2.2,5951,,H30.2.21,H30.4.26,H30.7.19,84,H30.4.26,H29.7.17,7,3.5,12,246,77,36,11.7,7.5,51,191,126,429.4
1494659514,34,2,根室市場,H28.5.21,2.2,5951,,H30.2.21,H30.4.26,H30.8.16,112,H30.4.26,H29.7.17,7.1,3.3,8.8,230,68,37,10.2,5.9,57,111,129,558.3
